-0.01,-0.01,-0.01,0.001959591794227
-0.0095,-0.01,-0.01,0.001943604898121
-0.009,-0.01,-0.01,0.001928315326911
-0.0085,-0.01,-0.01,0.001913739794225
-0.008,-0.01,-0.01,0.001899894733926
-0.0075,-0.01,-0.01,0.001886796226411
-0.007,-0.01,-0.01,0.001874459922218
-0.0065,-0.01,-0.01,0.001862900963551
-0.006,-0.01,-0.01,0.001852133904446
-0.0055,-0.01,-0.01,0.001842172630347
-0.005,-0.01,-0.01,0.001833030277982
-0.0045,-0.01,-0.01,0.001824719156473
-0.004,-0.01,-0.01,0.001817250670656
-0.0035,-0.01,-0.01,0.001810635247641
-0.003,-0.01,-0.01,0.001804882267629
-0.0025,-0.01,-0.01,0.0018
-0.002,-0.01,-0.01,0.001795995545652
-0.0015,-0.01,-0.01,0.001792874786481
-0.001,-0.01,-0.01,0.001790642342848
-0.0005,-0.01,-0.01,0.001789301539708
0,-0.01,-0.01,0.001788854382
0.0005,-0.01,-0.01,0.001789301539708
0.001,-0.01,-0.01,0.001790642342848
0.0015,-0.01,-0.01,0.001792874786481
0.002,-0.01,-0.01,0.001795995545652
0.0025,-0.01,-0.01,0.0018
0.003,-0.01,-0.01,0.001804882267629
0.0035,-0.01,-0.01,0.001810635247641
0.004,-0.01,-0.01,0.001817250670656
0.0045,-0.01,-0.01,0.001824719156473
0.005,-0.01,-0.01,0.001833030277982
0.0055,-0.01,-0.01,0.001842172630347
0.006,-0.01,-0.01,0.001852133904446
0.0065,-0.01,-0.01,0.001862900963551
0.007,-0.01,-0.01,0.001874459922218
0.0075,-0.01,-0.01,0.001886796226411
0.008,-0.01,-0.01,0.001899894733926
0.0085,-0.01,-0.01,0.001913739794225
0.009,-0.01,-0.01,0.001928315326911
0.0095,-0.01,-0.01,0.001943604898121
0.01,-0.01,-0.01,0.001959591794227
-0.01,-0.0095,-0.01,0.001943604898121
-0.0095,-0.0095,-0.01,0.001927485408505
-0.009,-0.0095,-0.01,0.001912066944435
-0.0085,-0.0095,-0.01,0.001897366596101
-0.008,-0.0095,-0.01,0.001883401178719
-0.0075,-0.0095,-0.01,0.00187018715641
-0.007,-0.0095,-0.01,0.001857740563157
-0.0065,-0.0095,-0.01,0.001846076921474
-0.006,-0.0095,-0.01,0.001835211159513
-0.0055,-0.0095,-0.01,0.001825157527448
-0.005,-0.0095,-0.01,0.001815929514051
-0.0045,-0.0095,-0.01,0.001807539764431
-0.004,-0.0095,-0.01,0.0018
-0.0035,-0.0095,-0.01,0.001793320941717
-0.003,-0.0095,-0.01,0.00178751223772
-0.0025,-0.0095,-0.01,0.001782582396413
-0.002,-0.0095,-0.01,0.001778538726033
-0.0015,-0.0095,-0.01,0.001775387281694
-0.001,-0.0095,-0.01,0.001773132820744
-0.0005,-0.0095,-0.01,0.001771778767228
0,-0.0095,-0.01,0.001771327186039
0.0005,-0.0095,-0.01,0.001771778767228
0.001,-0.0095,-0.01,0.001773132820744
0.0015,-0.0095,-0.01,0.001775387281694
0.002,-0.0095,-0.01,0.001778538726033
0.0025,-0.0095,-0.01,0.001782582396413
0.003,-0.0095,-0.01,0.00178751223772
0.0035,-0.0095,-0.01,0.001793320941717
0.004,-0.0095,-0.01,0.0018
0.0045,-0.0095,-0.01,0.001807539764431
0.005,-0.0095,-0.01,0.001815929514051
0.0055,-0.0095,-0.01,0.001825157527448
0.006,-0.0095,-0.01,0.001835211159513
0.0065,-0.0095,-0.01,0.001846076921474
0.007,-0.0095,-0.01,0.001857740563157
0.0075,-0.0095,-0.01,0.00187018715641
0.008,-0.0095,-0.01,0.001883401178719
0.0085,-0.0095,-0.01,0.001897366596101
0.009,-0.0095,-0.01,0.001912066944435
0.0095,-0.0095,-0.01,0.001927485408505
0.01,-0.0095,-0.01,0.001943604898121
-0.01,-0.009,-0.01,0.001928315326911
-0.0095,-0.009,-0.01,0.001912066944435
-0.009,-0.009,-0.01,0.001896523134581
-0.0085,-0.009,-0.01,0.001881701357814
-0.008,-0.009,-0.01,0.001867618804789
-0.0075,-0.009,-0.01,0.00185429231784
-0.007,-0.009,-0.01,0.001841738309315
-0.0065,-0.009,-0.01,0.001829972677392
-0.006,-0.009,-0.01,0.001819010720144
-0.0055,-0.009,-0.01,0.001808867048735
-0.005,-0.009,-0.01,0.001799555500672
-0.0045,-0.009,-0.01,0.001791089054179
-0.004,-0.009,-0.01,0.001783479744769
-0.0035,-0.009,-0.01,0.001776738585161
-0.003,-0.009,-0.01,0.001770875489694
-0.0025,-0.009,-0.01,0.001765899204372
-0.002,-0.009,-0.01,0.001761817243644
-0.0015,-0.009,-0.01,0.001758635834958
-0.001,-0.009,-0.01,0.001756359872008
-0.0005,-0.009,-0.01,0.001754992877478
0,-0.009,-0.01,0.001754536975957
0.0005,-0.009,-0.01,0.001754992877478
0.001,-0.009,-0.01,0.001756359872008
0.0015,-0.009,-0.01,0.001758635834958
0.002,-0.009,-0.01,0.001761817243644
0.0025,-0.009,-0.01,0.001765899204372
0.003,-0.009,-0.01,0.001770875489694
0.0035,-0.009,-0.01,0.001776738585161
0.004,-0.009,-0.01,0.001783479744769
0.0045,-0.009,-0.01,0.001791089054179
0.005,-0.009,-0.01,0.001799555500672
0.0055,-0.009,-0.01,0.001808867048735
0.006,-0.009,-0.01,0.001819010720144
0.0065,-0.009,-0.01,0.001829972677392
0.007,-0.009,-0.01,0.001841738309315
0.0075,-0.009,-0.01,0.00185429231784
0.008,-0.009,-0.01,0.001867618804789
0.0085,-0.009,-0.01,0.001881701357814
0.009,-0.009,-0.01,0.001896523134581
0.0095,-0.009,-0.01,0.001912066944435
0.01,-0.009,-0.01,0.001928315326911
-0.01,-0.0085,-0.01,0.001913739794225
-0.0095,-0.0085,-0.01,0.001897366596101
-0.009,-0.0085,-0.01,0.001881701357814
